Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,SIMD,SIMDQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF,Year,Quarter_single,HBName
2021Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1391,3717,2.672178289,NA,1367,9861,7.213606437,NA,2021,Q2,NHS Tayside
2021Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1485,4039,2.71986532,NA,1465,12224,8.344027304,NA,2021,Q3,NHS Tayside
2021Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1630,4419,2.711042945,NA,1630,12849,7.882822086,NA,2021,Q4,NHS Tayside
2022Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1495,4151,2.776588629,NA,1464,11654,7.960382514,NA,2022,Q1,NHS Tayside
2022Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1533,4158,2.712328767,NA,1511,13219,8.74851092,NA,2022,Q2,NHS Tayside
2022Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1541,3546,2.30110318,NA,1530,12621,8.249019608,NA,2022,Q3,NHS Tayside
2022Q4,p,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1660,5321,3.205421687,NA,1649,15340,9.302607641,NA,2022,Q4,NHS Tayside
2017Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,0,0,NA,z,0,5,NA,z,2017,Q4,NHS Western Isles
2018Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,5,0,0,NA,5,0,0,NA,2018,Q2,NHS Western Isles
2018Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,0,0,NA,z,0,0,NA,z,2018,Q3,NHS Western Isles
2018Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,5,0,0,NA,5,0,0,NA,2018,Q4,NHS Western Isles
2019Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,0,0,NA,z,0,0,NA,z,2019,Q1,NHS Western Isles
2019Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,0,0,NA,z,0,5,NA,z,2019,Q2,NHS Western Isles
2019Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,0,0,NA,z,0,0,NA,z,2019,Q3,NHS Western Isles
2019Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,0,0,NA,z,5,89,17.8,NA,2019,Q4,NHS Western Isles
2020Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,5,0,0,NA,5,0,0,NA,2020,Q1,NHS Western Isles
2020Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,0,5,NA,z,0,5,NA,z,2020,Q2,NHS Western Isles
2020Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,5,8,1.6,NA,5,10,2,NA,2020,Q3,NHS Western Isles
2020Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,5,5,1,NA,5,6,1.2,NA,2020,Q4,NHS Western Isles
2021Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,5,9,1.8,NA,5,9,1.8,NA,2021,Q2,NHS Western Isles
2021Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,5,5,1,NA,5,16,3.2,NA,2021,Q3,NHS Western Isles
2021Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,5,0,0,NA,5,10,2,NA,2021,Q4,NHS Western Isles
2022Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,0,5,NA,z,0,5,NA,z,2022,Q1,NHS Western Isles
2022Q4,p,S08000028,NA,S08000028,d,Emergency Inpatients,NA,1,NA,0,5,NA,z,0,5,NA,z,2022,Q4,NHS Western Isles
2017Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,107,305,2.85046729,NA,104,837,8.048076923,NA,2017,Q4,NHS Western Isles
2018Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,100,376,3.76,NA,96,978,10.1875,NA,2018,Q1,NHS Western Isles
2018Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,102,172,1.68627451,NA,104,890,8.557692308,NA,2018,Q2,NHS Western Isles
2018Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,100,201,2.01,NA,92,727,7.902173913,NA,2018,Q3,NHS Western Isles
2018Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,91,197,2.164835165,NA,98,711,7.255102041,NA,2018,Q4,NHS Western Isles
2019Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,116,457,3.939655172,NA,114,1008,8.842105263,NA,2019,Q1,NHS Western Isles
2019Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,109,116,1.064220183,NA,103,734,7.126213592,NA,2019,Q2,NHS Western Isles
2019Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,117,183,1.564102564,NA,119,752,6.319327731,NA,2019,Q3,NHS Western Isles
2019Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,111,202,1.81981982,NA,111,832,7.495495495,NA,2019,Q4,NHS Western Isles
2020Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,96,234,2.4375,NA,99,677,6.838383838,NA,2020,Q1,NHS Western Isles
2020Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,82,165,2.012195122,NA,81,387,4.777777778,NA,2020,Q2,NHS Western Isles
2020Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,101,163,1.613861386,NA,98,583,5.948979592,NA,2020,Q3,NHS Western Isles
2020Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,104,234,2.25,NA,98,748,7.632653061,NA,2020,Q4,NHS Western Isles
2021Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,93,268,2.88172043,NA,95,618,6.505263158,NA,2021,Q1,NHS Western Isles
2021Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,79,225,2.848101266,NA,78,524,6.717948718,NA,2021,Q2,NHS Western Isles
2021Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,79,272,3.443037975,NA,80,772,9.65,NA,2021,Q3,NHS Western Isles
2021Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,76,454,5.973684211,NA,71,646,9.098591549,NA,2021,Q4,NHS Western Isles
2022Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,88,265,3.011363636,NA,88,581,6.602272727,NA,2022,Q1,NHS Western Isles
2022Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,87,300,3.448275862,NA,83,508,6.120481928,NA,2022,Q2,NHS Western Isles
2022Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,95,384,4.042105263,NA,98,1025,10.45918367,NA,2022,Q3,NHS Western Isles
2022Q4,p,S08000028,NA,S08000028,d,Emergency Inpatients,NA,2,NA,85,245,2.882352941,NA,85,850,10,NA,2022,Q4,NHS Western Isles
2017Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,477,1331,2.790356394,NA,476,4136,8.68907563,NA,2017,Q4,NHS Western Isles
2018Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,500,1538,3.076,NA,498,4282,8.598393574,NA,2018,Q1,NHS Western Isles
2018Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,470,1314,2.795744681,NA,460,3961,8.610869565,NA,2018,Q2,NHS Western Isles
2018Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,489,1440,2.944785276,NA,491,3828,7.796334012,NA,2018,Q3,NHS Western Isles
2018Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,456,1028,2.254385965,NA,456,4282,9.390350877,NA,2018,Q4,NHS Western Isles
2019Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,501,1307,2.608782435,NA,484,4239,8.758264463,NA,2019,Q1,NHS Western Isles
2019Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,481,1015,2.11018711,NA,482,4412,9.153526971,NA,2019,Q2,NHS Western Isles
2019Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,511,1331,2.604696673,NA,512,4847,9.466796875,NA,2019,Q3,NHS Western Isles
2019Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,523,1369,2.617590822,NA,515,3947,7.66407767,NA,2019,Q4,NHS Western Isles
2020Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,455,1570,3.450549451,NA,470,4856,10.33191489,NA,2020,Q1,NHS Western Isles
2020Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,327,759,2.321100917,NA,321,1821,5.672897196,NA,2020,Q2,NHS Western Isles
2020Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,369,933,2.528455285,NA,363,2221,6.1184573,NA,2020,Q3,NHS Western Isles
2020Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,495,1088,2.197979798,NA,475,2836,5.970526316,NA,2020,Q4,NHS Western Isles
2021Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,378,1167,3.087301587,NA,382,3036,7.947643979,NA,2021,Q1,NHS Western Isles
2021Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,429,1703,3.96969697,NA,424,3936,9.283018868,NA,2021,Q2,NHS Western Isles
2021Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,441,1160,2.630385488,NA,437,3311,7.576659039,NA,2021,Q3,NHS Western Isles
2021Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,408,1707,4.183823529,NA,405,3769,9.30617284,NA,2021,Q4,NHS Western Isles
2022Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,443,2040,4.60496614,NA,437,3695,8.455377574,NA,2022,Q1,NHS Western Isles
2022Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,436,2170,4.97706422,NA,433,4600,10.62355658,NA,2022,Q2,NHS Western Isles
2022Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,477,1984,4.15932914,NA,478,3840,8.033472803,NA,2022,Q3,NHS Western Isles
2022Q4,p,S08000028,NA,S08000028,d,Emergency Inpatients,NA,3,NA,488,2802,5.741803279,NA,490,4555,9.295918367,NA,2022,Q4,NHS Western Isles
2017Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,6,1.2,NA,5,8,1.6,NA,2017,Q4,NHS Western Isles
2018Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,0,0,NA,z,0,0,NA,z,2018,Q1,NHS Western Isles
2018Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,0,0,NA,5,5,1,NA,2018,Q2,NHS Western Isles
2018Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,20,4,NA,0,9,NA,z,2018,Q3,NHS Western Isles
2018Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,5,1,NA,5,92,18.4,NA,2018,Q4,NHS Western Isles
2019Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,0,5,NA,z,0,10,NA,z,2019,Q1,NHS Western Isles
2019Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,17,3.4,NA,5,29,5.8,NA,2019,Q2,NHS Western Isles
2019Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,0,0,NA,5,15,3,NA,2019,Q3,NHS Western Isles
2019Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,0,0,NA,z,0,0,NA,z,2019,Q4,NHS Western Isles
2020Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,0,0,NA,z,0,0,NA,z,2020,Q1,NHS Western Isles
2020Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,0,0,NA,z,0,0,NA,z,2020,Q3,NHS Western Isles
2020Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,5,1,NA,5,5,1,NA,2020,Q4,NHS Western Isles
2021Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,5,1,NA,5,5,1,NA,2021,Q1,NHS Western Isles
2021Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,5,1,NA,0,0,NA,z,2021,Q2,NHS Western Isles
2021Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,10,13,1.3,NA,10,16,1.6,NA,2021,Q3,NHS Western Isles
2021Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,5,1,NA,5,5,1,NA,2021,Q4,NHS Western Isles
2022Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,0,0,NA,5,11,2.2,NA,2022,Q1,NHS Western Isles
2022Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,0,0,NA,5,0,0,NA,2022,Q2,NHS Western Isles
2022Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,5,16,3.2,NA,5,25,5,NA,2022,Q3,NHS Western Isles
2022Q4,p,S08000028,NA,S08000028,d,Emergency Inpatients,NA,4,NA,0,0,NA,z,0,0,NA,z,2022,Q4,NHS Western Isles
2017Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,0,NA,z,2017,Q4,NHS Western Isles
2018Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,5,NA,z,2018,Q1,NHS Western Isles
2018Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,5,20,4,NA,5,20,4,NA,2018,Q2,NHS Western Isles
2018Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,0,5,NA,z,0,5,NA,z,2018,Q3,NHS Western Isles
2018Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,0,NA,z,2018,Q4,NHS Western Isles
2019Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,5,NA,z,2019,Q1,NHS Western Isles
2019Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,5,5,1,NA,5,10,2,NA,2019,Q2,NHS Western Isles
2019Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,5,5,1,NA,5,10,2,NA,2019,Q3,NHS Western Isles
2019Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,0,NA,z,2019,Q4,NHS Western Isles
2020Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,0,NA,z,2020,Q1,NHS Western Isles
2020Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,0,NA,z,2020,Q2,NHS Western Isles
2020Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,5,5,1,NA,5,12,2.4,NA,2020,Q3,NHS Western Isles
2020Q4,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,8,NA,z,2020,Q4,NHS Western Isles
2021Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,0,NA,z,2021,Q2,NHS Western Isles
2021Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,5,5,1,NA,5,5,1,NA,2021,Q3,NHS Western Isles
2022Q1,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,0,5,NA,z,0,5,NA,z,2022,Q1,NHS Western Isles
2022Q2,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,5,6,1.2,NA,5,6,1.2,NA,2022,Q2,NHS Western Isles
2022Q3,NA,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,5,5,1,NA,5,8,1.6,NA,2022,Q3,NHS Western Isles
2022Q4,p,S08000028,NA,S08000028,d,Emergency Inpatients,NA,5,NA,5,5,1,NA,5,5,1,NA,2022,Q4,NHS Western Isles
2017Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,78,219,2.807692308,NA,69,511,7.405797101,NA,2017,Q4,NA
2018Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,76,148,1.947368421,NA,70,659,9.414285714,NA,2018,Q1,NA
2018Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,98,184,1.87755102,NA,83,440,5.301204819,NA,2018,Q2,NA
2018Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,98,263,2.683673469,NA,78,496,6.358974359,NA,2018,Q3,NA
2018Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,89,237,2.662921348,NA,73,613,8.397260274,NA,2018,Q4,NA
2019Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,109,231,2.119266055,NA,90,518,5.755555556,NA,2019,Q1,NA
2019Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,101,181,1.792079208,NA,85,565,6.647058824,NA,2019,Q2,NA
2019Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,84,117,1.392857143,NA,70,379,5.414285714,NA,2019,Q3,NA
2019Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,84,191,2.273809524,NA,70,294,4.2,NA,2019,Q4,NA
2020Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,86,165,1.918604651,NA,75,568,7.573333333,NA,2020,Q1,NA
2020Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,110,275,2.5,NA,82,840,10.24390244,NA,2020,Q2,NA
2020Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,93,260,2.795698925,NA,80,691,8.6375,NA,2020,Q3,NA
2020Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,94,181,1.925531915,NA,70,295,4.214285714,NA,2020,Q4,NA
2021Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,106,234,2.20754717,NA,87,478,5.494252874,NA,2021,Q1,NA
2021Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,108,224,2.074074074,NA,85,551,6.482352941,NA,2021,Q2,NA
2021Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,123,212,1.723577236,NA,103,583,5.660194175,NA,2021,Q3,NA
2021Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,97,253,2.608247423,NA,80,572,7.15,NA,2021,Q4,NA
2022Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,85,259,3.047058824,NA,75,504,6.72,NA,2022,Q1,NA
2022Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,96,242,2.520833333,NA,70,408,5.828571429,NA,2022,Q2,NA
2022Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,107,328,3.065420561,NA,80,498,6.225,NA,2022,Q3,NA
2022Q4,p,SB0801,NA,SB0801,d,Emergency Inpatients,NA,1,NA,85,309,3.635294118,NA,70,537,7.671428571,NA,2022,Q4,NA
2017Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,59,215,3.644067797,NA,43,423,9.837209302,NA,2017,Q4,NA
2018Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,53,105,1.981132075,NA,44,291,6.613636364,NA,2018,Q1,NA
2018Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,60,137,2.283333333,NA,55,356,6.472727273,NA,2018,Q2,NA
2018Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,54,251,4.648148148,NA,46,535,11.63043478,NA,2018,Q3,NA
2018Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,51,173,3.392156863,NA,45,581,12.91111111,NA,2018,Q4,NA
2019Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,64,151,2.359375,NA,45,274,6.088888889,NA,2019,Q1,NA
2019Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,77,138,1.792207792,NA,65,366,5.630769231,NA,2019,Q2,NA
2019Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,67,163,2.432835821,NA,55,341,6.2,NA,2019,Q3,NA
2019Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,53,161,3.037735849,NA,40,233,5.825,NA,2019,Q4,NA
2020Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,43,136,3.162790698,NA,35,247,7.057142857,NA,2020,Q1,NA
2020Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,74,199,2.689189189,NA,60,315,5.25,NA,2020,Q2,NA
2020Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,41,106,2.585365854,NA,35,212,6.057142857,NA,2020,Q3,NA
2020Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,55,125,2.272727273,NA,50,218,4.36,NA,2020,Q4,NA
2021Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,60,117,1.95,NA,50,193,3.86,NA,2021,Q1,NA
2021Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,56,97,1.732142857,NA,45,576,12.8,NA,2021,Q2,NA
2021Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,67,274,4.089552239,NA,60,507,8.45,NA,2021,Q3,NA
2021Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,59,116,1.966101695,NA,45,251,5.577777778,NA,2021,Q4,NA
2022Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,61,197,3.229508197,NA,45,279,6.2,NA,2022,Q1,NA
2022Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,60,131,2.183333333,NA,40,424,10.6,NA,2022,Q2,NA
2022Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,63,195,3.095238095,NA,45,404,8.977777778,NA,2022,Q3,NA
2022Q4,p,SB0801,NA,SB0801,d,Emergency Inpatients,NA,2,NA,58,196,3.379310345,NA,42,364,8.666666667,NA,2022,Q4,NA
2017Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,63,86,1.365079365,NA,55,345,6.272727273,NA,2017,Q4,NA
2018Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,48,92,1.916666667,NA,45,241,5.355555556,NA,2018,Q1,NA
2018Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,51,207,4.058823529,NA,46,484,10.52173913,NA,2018,Q2,NA
2018Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,54,232,4.296296296,NA,46,403,8.760869565,NA,2018,Q3,NA
2018Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,63,214,3.396825397,NA,50,245,4.9,NA,2018,Q4,NA
2019Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,52,225,4.326923077,NA,35,258,7.371428571,NA,2019,Q1,NA
2019Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,59,224,3.796610169,NA,45,416,9.244444444,NA,2019,Q2,NA
2019Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,55,213,3.872727273,NA,45,411,9.133333333,NA,2019,Q3,NA
2019Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,59,194,3.288135593,NA,40,208,5.2,NA,2019,Q4,NA
2020Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,55,114,2.072727273,NA,40,304,7.6,NA,2020,Q1,NA
2020Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,81,241,2.975308642,NA,65,289,4.446153846,NA,2020,Q2,NA
2020Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,54,124,2.296296296,NA,40,212,5.3,NA,2020,Q3,NA
2020Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,64,230,3.59375,NA,50,291,5.82,NA,2020,Q4,NA
2021Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,58,130,2.24137931,NA,40,199,4.975,NA,2021,Q1,NA
2021Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,52,137,2.634615385,NA,40,336,8.4,NA,2021,Q2,NA
2021Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,52,133,2.557692308,NA,35,214,6.114285714,NA,2021,Q3,NA
2021Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,62,153,2.467741935,NA,45,336,7.466666667,NA,2021,Q4,NA
2022Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,44,167,3.795454545,NA,35,368,10.51428571,NA,2022,Q1,NA
2022Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,61,190,3.114754098,NA,45,343,7.622222222,NA,2022,Q2,NA
2022Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,45,125,2.777777778,NA,30,150,5,NA,2022,Q3,NA
2022Q4,p,SB0801,NA,SB0801,d,Emergency Inpatients,NA,3,NA,68,206,3.029411765,NA,45,209,4.644444444,NA,2022,Q4,NA
2017Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,4,NA,53,156,2.943396226,NA,50,501,10.02,NA,2017,Q4,NA
2018Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,4,NA,43,100,2.325581395,NA,40,267,6.675,NA,2018,Q1,NA
2018Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,4,NA,44,160,3.636363636,NA,35,250,7.142857143,NA,2018,Q2,NA
2018Q3,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,4,NA,27,70,2.592592593,NA,20,145,7.25,NA,2018,Q3,NA
2018Q4,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,4,NA,32,195,6.09375,NA,30,229,7.633333333,NA,2018,Q4,NA
2019Q1,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,4,NA,40,75,1.875,NA,25,234,9.36,NA,2019,Q1,NA
2019Q2,NA,SB0801,NA,SB0801,d,Emergency Inpatients,NA,4,NA,55,145,2.636363636,NA,40,282,7.05,NA,2019,Q2,NA
