Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,SIMD,SIMDQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF,Year,Quarter_single,HBName
2019Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,204,858,4.205882353,NA,203,1112,5,NA,2019,Q3,NHS Shetland
2019Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,194,907,4.675257732,NA,189,1251,6,NA,2019,Q4,NHS Shetland
2020Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,164,794,4.841463415,NA,166,1221,7,NA,2020,Q1,NHS Shetland
2020Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,117,401,3.427350427,NA,111,622,5,NA,2020,Q2,NHS Shetland
2020Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,192,735,3.828125,NA,194,1240,6,NA,2020,Q3,NHS Shetland
2020Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,165,554,3.357575758,NA,166,978,5,NA,2020,Q4,NHS Shetland
2021Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,180,583,3.238888889,NA,177,957,5,NA,2021,Q1,NHS Shetland
2021Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,177,596,3.367231638,NA,181,973,5,NA,2021,Q2,NHS Shetland
2021Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,181,692,3.82320442,NA,172,920,5,NA,2021,Q3,NHS Shetland
2021Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,184,686,3.72826087,NA,185,1277,6,NA,2021,Q4,NHS Shetland
2022Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,147,771,5.244897959,NA,146,994,6,NA,2022,Q1,NHS Shetland
2022Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,176,862,4.897727273,NA,174,1204,6,NA,2022,Q2,NHS Shetland
2022Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,184,911,4.951086957,NA,182,1124,6,NA,2022,Q3,NHS Shetland
2022Q4,p,S08000026,NA,S08000026,d,Emergency Inpatients,NA,3,NA,136,659,4.845588235,NA,137,1120,8,NA,2022,Q4,NHS Shetland
2017Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,221,943,4.266968326,NA,227,1670,7,NA,2017,Q4,NHS Shetland
2018Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,245,876,3.575510204,NA,244,1177,4,NA,2018,Q1,NHS Shetland
2018Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,249,924,3.710843373,NA,249,1309,5,NA,2018,Q2,NHS Shetland
2018Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,205,773,3.770731707,NA,199,1109,5,NA,2018,Q3,NHS Shetland
2018Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,255,1018,3.992156863,NA,260,1638,6,NA,2018,Q4,NHS Shetland
2019Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,229,978,4.270742358,NA,223,1266,5,NA,2019,Q1,NHS Shetland
2019Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,202,798,3.95049505,NA,203,1179,5,NA,2019,Q2,NHS Shetland
2019Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,202,963,4.767326733,NA,200,1280,6,NA,2019,Q3,NHS Shetland
2019Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,216,820,3.796296296,NA,214,1234,5,NA,2019,Q4,NHS Shetland
2020Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,217,839,3.866359447,NA,214,1217,5,NA,2020,Q1,NHS Shetland
2020Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,167,477,2.856287425,NA,169,914,5,NA,2020,Q2,NHS Shetland
2020Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,201,646,3.213930348,NA,197,847,4,NA,2020,Q3,NHS Shetland
2020Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,220,770,3.5,NA,222,1033,4,NA,2020,Q4,NHS Shetland
2021Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,182,641,3.521978022,NA,180,995,5,NA,2021,Q1,NHS Shetland
2021Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,196,709,3.617346939,NA,196,1213,6,NA,2021,Q2,NHS Shetland
2021Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,226,790,3.495575221,NA,220,1241,5,NA,2021,Q3,NHS Shetland
2021Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,227,857,3.775330396,NA,230,1330,5,NA,2021,Q4,NHS Shetland
2022Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,183,714,3.901639344,NA,182,949,5,NA,2022,Q1,NHS Shetland
2022Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,209,852,4.076555024,NA,208,1125,5,NA,2022,Q2,NHS Shetland
2022Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,212,1233,5.816037736,NA,210,1477,7,NA,2022,Q3,NHS Shetland
2022Q4,p,S08000026,NA,S08000026,d,Emergency Inpatients,NA,4,NA,162,544,3.358024691,NA,160,875,5,NA,2022,Q4,NHS Shetland
2017Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,5,1,NA,5,10,2,NA,2017,Q4,NHS Shetland
2018Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,8,1.6,NA,5,10,2,NA,2018,Q1,NHS Shetland
2018Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,13,2.6,NA,5,10,2,NA,2018,Q2,NHS Shetland
2018Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,5,1,NA,5,19,3,NA,2018,Q3,NHS Shetland
2018Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,10,2,NA,5,10,2,NA,2018,Q4,NHS Shetland
2019Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,18,3.6,NA,5,20,4,NA,2019,Q1,NHS Shetland
2019Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,10,2,NA,5,10,2,NA,2019,Q4,NHS Shetland
2020Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,0,10,NA,z,0,10,NA,z,2020,Q1,NHS Shetland
2020Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,0,NA,z,2020,Q2,NHS Shetland
2020Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,0,NA,z,2020,Q3,NHS Shetland
2020Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,7,1.4,NA,5,5,1,NA,2020,Q4,NHS Shetland
2021Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,0,5,NA,z,0,11,NA,z,2021,Q1,NHS Shetland
2021Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,0,NA,z,2021,Q2,NHS Shetland
2021Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,5,1,NA,5,5,1,NA,2021,Q3,NHS Shetland
2021Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,25,5,NA,5,32,6,NA,2021,Q4,NHS Shetland
2022Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,43,8.6,NA,5,43,8,NA,2022,Q1,NHS Shetland
2022Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,10,30,3,NA,10,42,4,NA,2022,Q2,NHS Shetland
2022Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,5,0,0,NA,5,50,10,NA,2022,Q3,NHS Shetland
2022Q4,p,S08000026,NA,S08000026,d,Emergency Inpatients,NA,5,NA,0,0,NA,z,0,5,NA,z,2022,Q4,NHS Shetland
2017Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,15,50,3.333333333,NA,20,105,5,NA,2017,Q4,NHS Shetland
2018Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,20,50,2.5,NA,20,50,2,NA,2018,Q1,NHS Shetland
2018Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,20,40,2,NA,20,41,2,NA,2018,Q2,NHS Shetland
2018Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,24,49,2.041666667,NA,24,81,3,NA,2018,Q3,NHS Shetland
2018Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,20,35,1.75,NA,20,63,3,NA,2018,Q4,NHS Shetland
2019Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,15,30,2,NA,15,52,3,NA,2019,Q1,NHS Shetland
2019Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,30,46,1.533333333,NA,25,93,3,NA,2019,Q2,NHS Shetland
2019Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,25,80,3.2,NA,30,98,3,NA,2019,Q3,NHS Shetland
2019Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,16,27,1.6875,NA,15,45,3,NA,2019,Q4,NHS Shetland
2020Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,5,10,2,NA,5,18,3,NA,2020,Q1,NHS Shetland
2020Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,5,55,11,NA,5,59,11,NA,2020,Q2,NHS Shetland
2020Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,10,16,1.6,NA,10,35,3,NA,2020,Q3,NHS Shetland
2020Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,10,42,4.2,NA,10,69,6,NA,2020,Q4,NHS Shetland
2021Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,11,14,1.272727273,NA,10,22,2,NA,2021,Q1,NHS Shetland
2021Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,15,22,1.466666667,NA,17,30,1,NA,2021,Q2,NHS Shetland
2021Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,15,40,2.666666667,NA,17,71,4,NA,2021,Q3,NHS Shetland
2021Q4,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,10,17,1.7,NA,10,35,3,NA,2021,Q4,NHS Shetland
2022Q1,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,5,7,1.4,NA,5,10,2,NA,2022,Q1,NHS Shetland
2022Q2,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,20,47,2.35,NA,20,68,3,NA,2022,Q2,NHS Shetland
2022Q3,NA,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,20,70,3.5,NA,19,75,3,NA,2022,Q3,NHS Shetland
2022Q4,p,S08000026,NA,S08000026,d,Emergency Inpatients,NA,NA,:,5,12,2.4,NA,5,15,3,NA,2022,Q4,NHS Shetland
2017Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,2020,5048,2.499009901,NA,1971,13946,7,NA,2017,Q4,NHS Tayside
2018Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1937,5186,2.677336087,NA,1930,14288,7,NA,2018,Q1,NHS Tayside
2018Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1982,5662,2.856710394,NA,1947,15496,7,NA,2018,Q2,NHS Tayside
2018Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1999,5164,2.583291646,NA,1994,15483,7,NA,2018,Q3,NHS Tayside
2018Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1946,5045,2.592497431,NA,1896,13690,7,NA,2018,Q4,NHS Tayside
2019Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1953,5379,2.75422427,NA,1948,15270,7,NA,2019,Q1,NHS Tayside
2019Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1925,4824,2.505974026,NA,1902,13067,6,NA,2019,Q2,NHS Tayside
2019Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1954,5416,2.771750256,NA,1921,14754,7,NA,2019,Q3,NHS Tayside
2019Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1957,4655,2.378640777,NA,1932,13053,6,NA,2019,Q4,NHS Tayside
2020Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1952,5261,2.695184426,NA,1951,14624,7,NA,2020,Q1,NHS Tayside
2020Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1585,3328,2.099684543,NA,1575,9234,5,NA,2020,Q2,NHS Tayside
2020Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1868,4500,2.408993576,NA,1843,10616,5,NA,2020,Q3,NHS Tayside
2020Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1859,4576,2.461538462,NA,1832,12669,6,NA,2020,Q4,NHS Tayside
2021Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1776,4825,2.716779279,NA,1760,13416,7,NA,2021,Q1,NHS Tayside
2021Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1870,4563,2.440106952,NA,1836,11518,6,NA,2021,Q2,NHS Tayside
2021Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1902,4813,2.530494217,NA,1890,12083,6,NA,2021,Q3,NHS Tayside
2021Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1964,5867,2.987270876,NA,1929,13229,6,NA,2021,Q4,NHS Tayside
2022Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1961,4986,2.542580316,NA,1943,12868,6,NA,2022,Q1,NHS Tayside
2022Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1914,5060,2.643678161,NA,1877,14193,7,NA,2022,Q2,NHS Tayside
2022Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1927,4995,2.592112091,NA,1906,14746,7,NA,2022,Q3,NHS Tayside
2022Q4,p,S08000030,NA,S08000030,d,Emergency Inpatients,NA,1,NA,1940,4966,2.559793814,NA,1914,15163,7,NA,2022,Q4,NHS Tayside
2017Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1925,5390,2.8,NA,1862,14105,7,NA,2017,Q4,NHS Tayside
2018Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1894,5369,2.834741288,NA,1903,15474,8,NA,2018,Q1,NHS Tayside
2018Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1832,5277,2.880458515,NA,1814,14507,7,NA,2018,Q2,NHS Tayside
2018Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1906,5523,2.897691501,NA,1876,14395,7,NA,2018,Q3,NHS Tayside
2018Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1776,4726,2.661036036,NA,1764,14338,8,NA,2018,Q4,NHS Tayside
2019Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1836,4938,2.689542484,NA,1795,13434,7,NA,2019,Q1,NHS Tayside
2019Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1853,4803,2.592012952,NA,1842,13618,7,NA,2019,Q2,NHS Tayside
2019Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1875,5311,2.832533333,NA,1842,14489,7,NA,2019,Q3,NHS Tayside
2019Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1927,4849,2.516346653,NA,1911,14313,7,NA,2019,Q4,NHS Tayside
2020Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1834,4807,2.621046892,NA,1841,14124,7,NA,2020,Q1,NHS Tayside
2020Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1478,3190,2.158322057,NA,1455,9572,6,NA,2020,Q2,NHS Tayside
2020Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1795,4174,2.325348189,NA,1761,12826,7,NA,2020,Q3,NHS Tayside
2020Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1795,4701,2.618941504,NA,1789,12910,7,NA,2020,Q4,NHS Tayside
2021Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1618,4706,2.908529048,NA,1600,11824,7,NA,2021,Q1,NHS Tayside
2021Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1729,4508,2.607287449,NA,1693,10822,6,NA,2021,Q2,NHS Tayside
2021Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1787,4910,2.747621712,NA,1774,14574,8,NA,2021,Q3,NHS Tayside
2021Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1853,5089,2.746357258,NA,1810,12991,7,NA,2021,Q4,NHS Tayside
2022Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1875,5272,2.811733333,NA,1871,14037,7,NA,2022,Q1,NHS Tayside
2022Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1878,4685,2.494675186,NA,1851,14618,7,NA,2022,Q2,NHS Tayside
2022Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1820,4390,2.412087912,NA,1779,13966,7,NA,2022,Q3,NHS Tayside
2022Q4,p,S08000030,NA,S08000030,d,Emergency Inpatients,NA,2,NA,1892,4879,2.578752643,NA,1877,14938,7,NA,2022,Q4,NHS Tayside
2017Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1849,5640,3.050297458,NA,1815,15046,8,NA,2017,Q4,NHS Tayside
2018Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1842,4949,2.686753529,NA,1848,15943,8,NA,2018,Q1,NHS Tayside
2018Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1913,5744,3.002613696,NA,1875,14266,7,NA,2018,Q2,NHS Tayside
2018Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1912,5772,3.018828452,NA,1890,13719,7,NA,2018,Q3,NHS Tayside
2018Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1869,5571,2.980738363,NA,1831,14839,8,NA,2018,Q4,NHS Tayside
2019Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1929,5893,3.054950752,NA,1901,14957,7,NA,2019,Q1,NHS Tayside
2019Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1869,4788,2.561797753,NA,1870,14906,7,NA,2019,Q2,NHS Tayside
2019Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1923,4654,2.420176807,NA,1870,14464,7,NA,2019,Q3,NHS Tayside
2019Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,2020,5263,2.605445545,NA,1999,16304,8,NA,2019,Q4,NHS Tayside
2020Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1835,4942,2.693188011,NA,1862,15847,8,NA,2020,Q1,NHS Tayside
2020Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1473,3235,2.196198235,NA,1440,9793,6,NA,2020,Q2,NHS Tayside
2020Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1854,4499,2.426645092,NA,1822,11949,6,NA,2020,Q3,NHS Tayside
2020Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1694,4558,2.690672963,NA,1678,12370,7,NA,2020,Q4,NHS Tayside
2021Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1629,4582,2.81276857,NA,1615,13840,8,NA,2021,Q1,NHS Tayside
2021Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1883,4840,2.570366437,NA,1845,13775,7,NA,2021,Q2,NHS Tayside
2021Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1813,5076,2.799779371,NA,1783,13624,7,NA,2021,Q3,NHS Tayside
2021Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1917,4826,2.517475222,NA,1888,15232,8,NA,2021,Q4,NHS Tayside
2022Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1821,4786,2.628226249,NA,1831,14749,8,NA,2022,Q1,NHS Tayside
2022Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1959,5395,2.7539561,NA,1933,15336,7,NA,2022,Q2,NHS Tayside
2022Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,1875,3987,2.1264,NA,1859,14177,7,NA,2022,Q3,NHS Tayside
2022Q4,p,S08000030,NA,S08000030,d,Emergency Inpatients,NA,3,NA,2010,5193,2.58358209,NA,1974,15252,7,NA,2022,Q4,NHS Tayside
2017Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2336,7347,3.145119863,NA,2302,18681,8,NA,2017,Q4,NHS Tayside
2018Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2316,7657,3.306131261,NA,2294,20342,8,NA,2018,Q1,NHS Tayside
2018Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2241,7120,3.177153057,NA,2221,18647,8,NA,2018,Q2,NHS Tayside
2018Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2263,6411,2.832965091,NA,2226,15523,6,NA,2018,Q3,NHS Tayside
2018Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2265,6596,2.91214128,NA,2240,16454,7,NA,2018,Q4,NHS Tayside
2019Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2382,6758,2.837111671,NA,2342,17921,7,NA,2019,Q1,NHS Tayside
2019Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2415,6107,2.528778468,NA,2384,17590,7,NA,2019,Q2,NHS Tayside
2019Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2325,5962,2.564301075,NA,2279,15986,7,NA,2019,Q3,NHS Tayside
2019Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2462,5787,2.350528026,NA,2422,18798,7,NA,2019,Q4,NHS Tayside
2020Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2180,5473,2.510550459,NA,2233,19725,8,NA,2020,Q1,NHS Tayside
2020Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,1873,4116,2.197544047,NA,1844,11715,6,NA,2020,Q2,NHS Tayside
2020Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2215,5236,2.363882619,NA,2171,15433,7,NA,2020,Q3,NHS Tayside
2020Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2087,5479,2.625299473,NA,2065,15157,7,NA,2020,Q4,NHS Tayside
2021Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2003,5479,2.735396905,NA,1985,15704,7,NA,2021,Q1,NHS Tayside
2021Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2191,5721,2.611136467,NA,2173,15145,6,NA,2021,Q2,NHS Tayside
2021Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2154,6360,2.95264624,NA,2097,15797,7,NA,2021,Q3,NHS Tayside
2021Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2328,6199,2.662800687,NA,2300,18907,8,NA,2021,Q4,NHS Tayside
2022Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2354,6680,2.837723025,NA,2336,19096,8,NA,2022,Q1,NHS Tayside
2022Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2473,6496,2.626769106,NA,2411,17846,7,NA,2022,Q2,NHS Tayside
2022Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2477,5903,2.383124748,NA,2454,20295,8,NA,2022,Q3,NHS Tayside
2022Q4,p,S08000030,NA,S08000030,d,Emergency Inpatients,NA,4,NA,2580,6269,2.429844961,NA,2584,19975,7,NA,2022,Q4,NHS Tayside
2017Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1612,4924,3.054590571,NA,1585,13166,8,NA,2017,Q4,NHS Tayside
2018Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1523,5138,3.373604728,NA,1526,13724,8,NA,2018,Q1,NHS Tayside
2018Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1449,7362,5.080745342,NA,1430,14860,10,NA,2018,Q2,NHS Tayside
2018Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1428,3761,2.633753501,NA,1401,10626,7,NA,2018,Q3,NHS Tayside
2018Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1542,4484,2.907911803,NA,1534,12307,8,NA,2018,Q4,NHS Tayside
2019Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1515,4669,3.081848185,NA,1496,11948,7,NA,2019,Q1,NHS Tayside
2019Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1598,4799,3.003128911,NA,1557,12801,8,NA,2019,Q2,NHS Tayside
2019Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1532,4276,2.791122715,NA,1524,13294,8,NA,2019,Q3,NHS Tayside
2019Q4,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1542,3946,2.559014267,NA,1536,14405,9,NA,2019,Q4,NHS Tayside
2020Q1,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1444,3684,2.551246537,NA,1465,13199,9,NA,2020,Q1,NHS Tayside
2020Q2,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1227,3025,2.465362673,NA,1224,8911,7,NA,2020,Q2,NHS Tayside
2020Q3,NA,S08000030,NA,S08000030,d,Emergency Inpatients,NA,5,NA,1446,3573,2.470954357,NA,1421,10726,7,NA,2020,Q3,NHS Tayside
